DATE,AVG_TONE,AVG_POSITIVE_SCORE,AVG_NEGATIVE_SCORE,AVG_POLARITY,NUMBER_OF_ARTICLES,Open,High,Low,Close,Adj Close,Volume
2020-09-02,-1.939225043,2.427471934,4.366696977,6.79416891,43671.0,27.0,27.280000686645508,26.649999618530273,27.014999389648438,27.014999389648438,174328488.0
2020-09-03,-2.026679809,2.407837476,4.434517286,6.842354762,43500.0,27.280000686645508,27.844999313354492,26.739999771118164,26.8799991607666,26.8799991607666,192771558.0
2020-09-04,-1.90165681,2.380715798,4.282372607,6.663088405,39353.0,26.799999237060547,27.625,26.719999313354492,26.940000534057617,26.940000534057617,198721877.0
2020-09-07,-2.165496244,2.373344645,4.538840889,6.912185533,34354.0,27.0049991607666,27.16900062561035,26.360000610351562,26.96500015258789,26.96500015258789,353944866.0
2020-09-08,-1.898817323,2.446843626,4.345660949,6.792504575,37579.0,27.020000457763672,27.2549991607666,26.183000564575195,26.459999084472656,26.459999084472656,163059131.0
2020-09-09,-2.050325238,2.411621291,4.46194653,6.873567821,41651.0,26.315000534057617,26.600000381469727,25.954999923706055,26.475000381469727,26.475000381469727,169263018.0
2020-09-10,-2.049342417,2.411323459,4.460665877,6.871989336,41212.0,26.40999984741211,26.795000076293945,25.9950008392334,26.420000076293945,26.420000076293945,177914370.0
2020-09-11,-2.132728871,2.386935205,4.519664076,6.906599281,40318.0,26.350000381469727,26.5,25.8700008392334,25.8799991607666,25.8799991607666,184051169.0
2020-09-14,-1.915493844,2.403645386,4.31913923,6.722784616,34576.0,26.045000076293945,26.475000381469727,25.809999465942383,26.364999771118164,26.364999771118164,160823985.0
2020-09-15,-1.850471196,2.460845988,4.311317184,6.772163172,39669.0,26.174999237060547,26.4950008392334,25.954999923706055,26.155000686645508,26.155000686645508,145267013.0
2020-09-16,-1.886821473,2.470712802,4.357534275,6.828247077,41042.0,26.165000915527344,26.729999542236328,25.905000686645508,26.584999084472656,26.584999084472656,211594957.0
2020-09-17,-1.876741342,2.471489267,4.348230609,6.819719876,40422.0,26.18000030517578,26.459999084472656,26.024999618530273,26.2549991607666,26.2549991607666,119767296.0
2020-09-18,-1.998134981,2.364330681,4.362465662,6.726796343,40663.0,26.200000762939453,26.315000534057617,25.239999771118164,25.239999771118164,25.239999771118164,414288810.0
2020-09-21,-1.899842124,2.540491004,4.440333127,6.980824131,37946.0,25.0,25.049999237060547,23.639999389648438,23.979999542236328,23.979999542236328,307397183.0
2020-09-22,-2.137501684,2.488471084,4.625972767,7.114443851,41875.0,24.260000228881836,24.739999771118164,23.584999084472656,24.290000915527344,24.290000915527344,252300413.0
2020-09-23,-1.846255156,2.526445216,4.372700372,6.899145589,41860.0,24.239999771118164,25.280000686645508,24.204999923706055,24.584999084472656,24.584999084472656,223024340.0
2020-09-24,-1.771319097,2.537516468,4.308835565,6.846352033,38735.0,24.040000915527344,25.149999618530273,23.889999389648438,24.579999923706055,24.579999923706055,194865701.0
2020-09-25,-1.987509582,2.475051079,4.462560661,6.93761174,34878.0,24.81999969482422,25.229999542236328,24.625,24.719999313354492,24.719999313354492,196214677.0
2020-09-28,-1.912552753,2.462679012,4.375231766,6.837910778,28889.0,25.200000762939453,26.725000381469727,24.548999786376953,26.594999313354492,26.594999313354492,313030166.0
2020-09-29,-2.05128574,2.465781549,4.517067289,6.982848838,33138.0,26.440000534057617,26.559999465942383,26.104999542236328,26.1299991607666,26.1299991607666,170484572.0
2020-09-30,-2.170184457,2.412198122,4.582382579,6.994580702,32291.0,25.764999389648438,26.770000457763672,25.597000122070312,26.354999542236328,26.354999542236328,221981207.0
2020-10-01,-2.00568012,2.418578438,4.424258557,6.842836995,33943.0,26.739999771118164,26.969999313354492,25.934999465942383,26.530000686645508,26.530000686645508,147912748.0
2020-10-02,-2.24894775,2.242813844,4.491761594,6.734575439,46030.0,26.1200008392334,27.19499969482422,26.010000228881836,27.19499969482422,27.19499969482422,167305647.0
2020-10-05,-1.747613721,2.518248956,4.265862677,6.784111633,34375.0,27.815000534057617,27.94499969482422,26.704999923706055,26.985000610351562,26.985000610351562,159558443.0
2020-10-06,-2.085091536,2.402051044,4.487142579,6.889193623,34153.0,27.4950008392334,27.954999923706055,27.100000381469727,27.954999923706055,27.954999923706055,277883984.0
2020-10-07,-2.039939146,2.466057676,4.505996822,6.972054497,29436.0,27.829999923706055,28.81999969482422,27.600000381469727,27.899999618530273,27.899999618530273,182387381.0
2020-10-08,-2.102005646,2.519156644,4.62116229,7.140318934,36589.0,28.030000686645508,28.614999771118164,27.71500015258789,28.375,28.375,186415374.0
2020-10-09,-2.018009145,2.429886888,4.447896033,6.877782921,20996.0,28.5,28.78499984741211,28.18000030517578,28.225000381469727,28.225000381469727,171781390.0
2020-10-12,-1.873796834,2.508051452,4.381848286,6.889899738,27311.0,28.44499969482422,28.71500015258789,28.030000686645508,28.06999969482422,28.06999969482422,149113706.0
2020-10-13,-2.279496261,2.377149183,4.656645444,7.033794627,31916.0,28.155000686645508,28.20400047302246,26.635000228881836,26.8700008392334,26.8700008392334,257931793.0
2020-10-14,-2.008048718,2.428265651,4.436314369,6.864580021,29904.0,26.8799991607666,27.325000762939453,26.770000457763672,26.959999084472656,26.959999084472656,142900459.0
2020-10-15,-2.151641805,2.331636568,4.483278373,6.814914942,28320.0,26.56999969482422,26.774999618530273,25.985000610351562,26.59000015258789,26.59000015258789,142107014.0
2020-10-16,-2.302732664,2.312576056,4.61530872,6.927884776,10810.0,26.860000610351562,27.079999923706055,26.110000610351562,27.010000228881836,27.010000228881836,163889626.0
2020-10-19,-2.088154107,2.388129505,4.476283611,6.864413116,24082.0,27.065000534057617,27.670000076293945,26.770000457763672,27.1200008392334,27.1200008392334,133608836.0
2020-10-20,-1.95354313,2.52264678,4.47618991,6.998836691,23672.0,27.020000457763672,27.440000534057617,26.760000228881836,27.174999237060547,27.174999237060547,157730479.0
2020-10-21,-1.970232211,2.466565112,4.436797323,6.903362435,24003.0,27.165000915527344,27.545000076293945,26.844999313354492,27.165000915527344,27.165000915527344,165557147.0
2020-10-22,-2.076528589,2.46462568,4.541154269,7.00577995,21588.0,27.149999618530273,27.920000076293945,26.915000915527344,27.915000915527344,27.915000915527344,157125926.0
2020-10-23,-2.249460716,2.384859654,4.63432037,7.019180024,14120.0,28.399999618530273,29.70199966430664,27.950000762939453,29.28499984741211,29.28499984741211,293985333.0
2020-10-26,-2.025351297,2.42478363,4.450134927,6.874918557,22434.0,28.8700008392334,29.844999313354492,28.204999923706055,29.049999237060547,29.049999237060547,242786482.0
2020-10-27,-2.182691942,2.437999151,4.620691093,7.058690245,21287.0,29.69499969482422,29.815000534057617,28.145000457763672,28.325000762939453,28.325000762939453,180792193.0
2020-10-28,-2.343799221,2.35895549,4.702754711,7.061710201,24657.0,27.739999771118164,28.079999923706055,27.03499984741211,27.649999618530273,27.649999618530273,312479477.0
2020-10-29,-2.489939679,2.334124616,4.824064295,7.158188911,18663.0,27.489999771118164,29.06999969482422,27.354999542236328,28.280000686645508,28.280000686645508,246260835.0
2020-10-30,-2.448221572,2.282518398,4.730739971,7.013258369,10076.0,27.954999923706055,28.47800064086914,27.674999237060547,28.024999618530273,28.024999618530273,178083538.0
